CustomerID,Country,IsB2B,Recence,Frequence,Montant,R_score,F_score,M_score,RFM_Score,Segment
14059,United Kingdom,False,287,1,183.6,1,1,1,3,Clients Perdus
14060,United Kingdom,False,25,19,6140.42,5,5,5,15,Champions
14062,United Kingdom,False,30,12,10464.85,5,5,5,15,Champions
14064,United Kingdom,False,50,5,1353.74,4,4,4,12,Champions
14066,United Kingdom,False,287,1,152.55,1,1,1,3,Clients Perdus
14067,United Kingdom,False,84,2,374.7,3,3,2,8,Clients Fidèles
14068,United Kingdom,False,341,1,265.85,1,1,2,4,Clients Perdus
14071,United Kingdom,False,24,8,1438.82,5,5,4,14,Champions
14073,United Kingdom,False,53,1,151.04,4,1,1,6,Nouveaux Clients
14075,United Kingdom,False,25,3,942.26,5,3,3,11,Clients Fidèles
14076,United Kingdom,False,150,1,122.47,2,1,1,4,Clients Moyens
14077,United Kingdom,False,61,5,499.42,3,4,3,10,Clients Fidèles
14078,United Kingdom,False,122,6,1049.37,2,5,4,11,Clients à Risque
14079,United Kingdom,False,145,1,375.1,2,1,2,5,Clients Moyens
14080,United Kingdom,False,53,1,45.6,4,1,1,6,Nouveaux Clients
14081,United Kingdom,False,323,2,934.52,1,3,3,7,Clients à Risque
14082,United Kingdom,False,385,1,182.25,1,1,1,3,Clients Perdus
14083,United Kingdom,False,25,9,1018.43,5,5,4,14,Champions
14085,United Kingdom,False,23,18,4448.54,5,5,5,15,Champions
14087,United Kingdom,False,23,1,194.42,5,1,1,7,Nouveaux Clients
14088,United Kingdom,False,31,13,50491.81,5,5,5,15,Champions
14089,United Kingdom,False,77,1,161.0,3,1,1,5,Clients Moyens
14090,United Kingdom,True,345,1,76.32000000000001,1,1,1,3,Clients Perdus
14092,United Kingdom,False,28,14,4076.91,5,5,5,15,Champions
14093,United Kingdom,False,33,1,442.85,5,1,2,8,Nouveaux Clients
14096,United Kingdom,False,25,17,65164.79,5,5,5,15,Champions
14098,United Kingdom,False,57,1,147.35,3,1,1,5,Clients Moyens
14099,United Kingdom,False,37,11,3104.17,4,5,5,14,Champions
14100,United Kingdom,False,158,1,194.9,2,1,1,4,Clients Moyens
14101,United Kingdom,True,94,6,5976.79,2,5,5,12,Clients à Risque
14102,United Kingdom,False,26,5,1360.28,5,4,4,13,Champions
14104,United Kingdom,False,175,2,216.21,2,3,1,6,Clients à Risque
14105,United Kingdom,False,260,1,1266.23,1,1,4,6,Clients Perdus
14107,United Kingdom,False,72,7,2703.23,3,5,5,13,Clients Fidèles
14108,United Kingdom,False,51,2,597.91,4,3,3,10,Clients Fidèles
14109,United Kingdom,False,93,1,144.2,2,1,1,4,Clients Moyens
14110,United Kingdom,False,24,12,5683.15,5,5,5,15,Champions
14111,United Kingdom,False,35,4,692.85,4,4,3,11,Clients Fidèles
14112,United Kingdom,False,43,7,2915.15,4,5,5,14,Champions
14113,United Kingdom,False,24,4,1840.42,5,4,4,13,Champions
14114,United Kingdom,False,294,2,386.53,1,3,2,6,Clients à Risque
14116,United Kingdom,False,40,5,1382.74,4,4,4,12,Champions
14117,United Kingdom,False,164,1,90.0,2,1,1,4,Clients Moyens
14121,United Kingdom,False,24,4,2780.15,5,4,5,14,Champions
14124,United Kingdom,True,105,1,419.58,2,1,2,5,Clients Moyens
14125,United Kingdom,False,31,3,2740.43,5,3,5,13,Clients Fidèles
14126,United Kingdom,False,28,3,706.1300000000001,5,3,3,11,Clients Fidèles
14127,United Kingdom,False,143,3,709.71,2,3,3,8,Clients à Risque
14128,United Kingdom,False,81,2,637.5,3,3,3,9,Clients Fidèles
14129,United Kingdom,False,22,5,1123.86,5,4,4,13,Champions
14130,United Kingdom,False,340,1,483.86,1,1,2,4,Clients Perdus
14132,United Kingdom,False,23,11,3586.03,5,5,5,15,Champions
14133,United Kingdom,False,150,3,605.64,2,3,3,8,Clients à Risque
14135,United Kingdom,False,22,15,4690.31,5,5,5,15,Champions
14138,United Kingdom,False,22,2,982.38,5,3,4,12,Clients Fidèles
14139,United Kingdom,False,67,1,415.82,3,1,2,6,Clients Moyens
14140,United Kingdom,False,24,2,935.05,5,3,3,11,Clients Fidèles
14141,United Kingdom,False,23,4,915.13,5,4,3,12,Clients Fidèles
14142,United Kingdom,False,394,1,311.81,1,1,2,4,Clients Perdus
14143,United Kingdom,False,154,1,115.8,2,1,1,4,Clients Moyens
14145,United Kingdom,True,67,4,3742.2,3,4,5,12,Clients Fidèles
14146,United Kingdom,False,29,5,4191.0,5,4,5,14,Champions
14147,United Kingdom,False,99,2,483.4,2,3,2,7,Clients à Risque
14148,United Kingdom,False,254,1,157.2,1,1,1,3,Clients Perdus
14149,United Kingdom,False,241,1,446.62,1,1,2,4,Clients Perdus
14150,United Kingdom,False,56,2,658.64,3,3,3,9,Clients Fidèles
14152,United Kingdom,False,96,2,621.29,2,3,3,8,Clients à Risque
14154,United Kingdom,False,260,2,1345.62,1,3,4,8,Clients à Risque
14155,United Kingdom,False,287,1,118.75,1,1,1,3,Clients Perdus
14156,EIRE,False,30,55,117379.63,5,5,5,15,Champions
14157,United Kingdom,False,40,2,432.88,4,3,2,9,Clients Fidèles
14158,United Kingdom,False,61,1,507.66,3,1,3,7,Clients Moyens
14159,United Kingdom,False,40,11,4693.01,4,5,5,14,Champions
14161,United Kingdom,False,236,3,1110.52,1,3,4,8,Clients à Risque
14162,United Kingdom,False,194,2,289.36,2,3,2,7,Clients à Risque
14163,United Kingdom,False,108,4,2445.91,2,4,5,11,Clients à Risque
14164,United Kingdom,False,91,2,1631.77,3,3,4,10,Clients Fidèles
14165,United Kingdom,False,296,1,122.54,1,1,1,3,Clients Perdus
14167,United Kingdom,False,60,4,574.84,3,4,3,10,Clients Fidèles
14171,United Kingdom,False,119,1,363.79,2,1,2,5,Clients Moyens
14173,United Kingdom,False,31,4,450.84,5,4,2,11,Clients Fidèles
14174,United Kingdom,False,54,1,134.46,3,1,1,5,Clients Moyens
14175,United Kingdom,False,80,3,3222.3,3,3,5,11,Clients Fidèles
14176,United Kingdom,False,318,4,576.9000000000001,1,4,3,8,Clients à Risque
14177,United Kingdom,False,107,4,559.41,2,4,3,9,Clients à Risque
14178,United Kingdom,False,29,7,1620.93,5,5,4,14,Champions
14179,United Kingdom,False,61,2,719.78,3,3,3,9,Clients Fidèles
14180,United Kingdom,False,31,25,4748.52,5,5,5,15,Champions
14184,United Kingdom,False,87,1,452.89,3,1,2,6,Clients Moyens
14185,United Kingdom,False,352,1,197.65,1,1,1,3,Clients Perdus
14188,United Kingdom,False,51,6,2054.36,4,5,4,13,Champions
14189,United Kingdom,False,23,15,4654.08,5,5,5,15,Champions
14191,United Kingdom,False,22,13,4684.76,5,5,5,15,Champions
14193,United Kingdom,False,88,2,853.39,3,3,3,9,Clients Fidèles
14194,United Kingdom,False,25,21,11349.52,5,5,5,15,Champions
14195,United Kingdom,False,222,2,1012.0,1,3,4,8,Clients à Risque
14196,United Kingdom,False,127,1,335.52,2,1,2,5,Clients Moyens
14198,United Kingdom,False,39,4,701.4,4,4,3,11,Clients Fidèles
14199,United Kingdom,False,239,1,185.4,1,1,1,3,Clients Perdus
14201,United Kingdom,False,81,7,747.44,3,5,3,11,Clients Fidèles
14204,United Kingdom,False,23,1,161.03,5,1,1,7,Nouveaux Clients
14205,United Kingdom,False,37,2,466.7,4,3,2,9,Clients Fidèles
14206,United Kingdom,False,260,1,328.16,1,1,2,4,Clients Perdus
14208,United Kingdom,False,115,1,151.74,2,1,1,4,Clients Moyens
14209,United Kingdom,False,31,6,2073.43,5,5,5,15,Champions
14210,United Kingdom,False,126,6,1905.84,2,5,4,11,Clients à Risque
14211,United Kingdom,False,74,9,2241.1,3,5,5,13,Clients Fidèles
14212,United Kingdom,True,110,1,1070.48,2,1,4,7,Clients Moyens
14214,United Kingdom,False,51,5,1004.38,4,4,4,12,Champions
14215,United Kingdom,False,32,6,1789.72,5,5,4,14,Champions
14216,United Kingdom,False,24,4,1839.3,5,4,4,13,Champions
14217,United Kingdom,False,22,17,2004.98,5,5,4,14,Champions
14218,United Kingdom,False,63,1,169.48000000000002,3,1,1,5,Clients Moyens
14219,United Kingdom,False,25,1,89.94,5,1,1,7,Nouveaux Clients
14220,United Kingdom,False,268,2,632.4000000000001,1,3,3,7,Clients à Risque
14221,United Kingdom,False,63,9,3432.8,3,5,5,13,Clients Fidèles
14222,United Kingdom,False,198,1,683.17,2,1,3,6,Clients Moyens
14223,United Kingdom,False,113,3,991.13,2,3,4,9,Clients à Risque
14224,United Kingdom,False,131,4,1050.12,2,4,4,10,Clients à Risque
14226,United Kingdom,False,49,5,2232.19,4,4,5,13,Champions
14227,United Kingdom,False,47,10,3350.96,4,5,5,14,Champions
14229,United Kingdom,False,72,3,1547.2,3,3,4,10,Clients Fidèles
14231,United Kingdom,False,204,3,925.71,1,3,3,7,Clients à Risque
14232,United Kingdom,False,63,5,2048.07,3,4,4,11,Clients Fidèles
14233,United Kingdom,False,70,4,1462.72,3,4,4,11,Clients Fidèles
14234,United Kingdom,False,43,4,775.46,4,4,3,11,Clients Fidèles
14235,United Kingdom,False,96,5,3144.86,2,4,5,11,Clients à Risque
14236,United Kingdom,False,101,2,490.86,2,3,3,8,Clients à Risque
14237,United Kingdom,False,394,1,161.0,1,1,1,3,Clients Perdus
14238,United Kingdom,False,347,1,146.85,1,1,1,3,Clients Perdus
14239,United Kingdom,False,64,11,2380.85,3,5,5,13,Clients Fidèles
14240,United Kingdom,False,51,2,890.34,4,3,3,10,Clients Fidèles
14241,United Kingdom,False,204,1,213.7,1,1,1,3,Clients Perdus
14242,United Kingdom,False,255,2,280.55,1,3,2,6,Clients à Risque
14243,United Kingdom,False,29,10,2588.77,5,5,5,15,Champions
14245,United Kingdom,False,240,2,1693.45,1,3,4,8,Clients à Risque
14246,United Kingdom,False,131,3,1474.06,2,3,4,9,Clients à Risque
14247,United Kingdom,False,299,1,136.77,1,1,1,3,Clients Perdus
14248,United Kingdom,False,339,1,302.58,1,1,2,4,Clients Perdus
14250,United Kingdom,False,28,3,1904.05,5,3,4,12,Clients Fidèles
14251,United Kingdom,False,22,5,2879.7000000000003,5,4,5,14,Champions
14256,United Kingdom,False,281,2,969.06,1,3,4,8,Clients à Risque
14257,United Kingdom,False,85,5,3099.7200000000003,3,4,5,12,Clients Fidèles
14258,United Kingdom,False,30,9,12669.98,5,5,5,15,Champions
14259,United Kingdom,False,162,1,120.0,2,1,1,4,Clients Moyens
14261,United Kingdom,False,71,2,1163.45,3,3,4,10,Clients Fidèles
14262,United Kingdom,False,29,8,2618.23,5,5,5,15,Champions
14264,United Kingdom,False,175,2,333.97,2,3,2,7,Clients à Risque
14265,Unspecified,False,130,2,530.18,2,3,3,8,Clients à Risque
14267,United Kingdom,False,183,3,1516.24,2,3,4,9,Clients à Risque
14270,United Kingdom,False,352,1,492.65,1,1,3,5,Clients Perdus
14271,United Kingdom,False,246,1,112.32,1,1,1,3,Clients Perdus
14272,United Kingdom,False,94,2,437.96,2,3,2,7,Clients à Risque
14273,United Kingdom,False,72,4,559.97,3,4,3,10,Clients Fidèles
14276,United Kingdom,False,119,3,1119.74,2,3,4,9,Clients à Risque
14277,France,False,36,3,4216.2,4,3,5,12,Clients Fidèles
14280,United Kingdom,False,217,1,134.04,1,1,1,3,Clients Perdus
14282,United Kingdom,False,24,15,3729.34,5,5,5,15,Champions
14284,United Kingdom,False,51,2,595.25,4,3,3,10,Clients Fidèles
14285,United Kingdom,False,42,4,1910.01,4,4,4,12,Champions
14286,United Kingdom,False,44,3,4628.75,4,3,5,12,Clients Fidèles
14287,United Kingdom,False,29,3,176.63,5,3,1,9,Clients Fidèles
14288,United Kingdom,False,234,1,426.6,1,1,2,4,Clients Perdus
14289,United Kingdom,False,29,6,911.26,5,5,3,13,Clients Fidèles
14290,United Kingdom,False,32,5,2314.65,5,4,5,14,Champions
14291,United Kingdom,False,22,11,3883.25,5,5,5,15,Champions
14292,United Kingdom,False,28,9,4871.93,5,5,5,15,Champions
14293,United Kingdom,False,24,4,1046.56,5,4,4,13,Champions
14295,United Kingdom,False,61,1,166.20000000000002,3,1,1,5,Clients Moyens
14297,United Kingdom,False,38,4,1305.33,4,4,4,12,Champions
14298,United Kingdom,False,29,44,51527.3,5,5,5,15,Champions
14299,United Kingdom,False,29,9,3965.62,5,5,5,15,Champions
14300,United Kingdom,False,39,1,43.2,4,1,1,6,Nouveaux Clients
14301,United Kingdom,False,138,1,640.14,2,1,3,6,Clients Moyens
14304,United Kingdom,False,243,1,383.45,1,1,2,4,Clients Perdus
14305,United Kingdom,False,92,3,1858.96,3,3,4,10,Clients Fidèles
14306,United Kingdom,False,72,2,2093.32,3,3,5,11,Clients Fidèles
14307,United Kingdom,False,109,6,2995.7200000000003,2,5,5,12,Clients à Risque
14309,United Kingdom,False,29,9,2352.53,5,5,5,15,Champions
14311,United Kingdom,False,263,1,310.26,1,1,2,4,Clients Perdus
14312,United Kingdom,False,67,6,1611.59,3,5,4,12,Clients Fidèles
14314,United Kingdom,False,127,1,120.0,2,1,1,4,Clients Moyens
14315,United Kingdom,False,65,6,2481.13,3,5,5,13,Clients Fidèles
14317,United Kingdom,False,85,1,508.58,3,1,3,7,Clients Moyens
14320,United Kingdom,False,227,2,477.79,1,3,2,6,Clients à Risque
14321,United Kingdom,False,31,5,1530.75,5,4,4,13,Champions
14323,United Kingdom,False,135,2,605.0600000000001,2,3,3,8,Clients à Risque
14326,United Kingdom,False,263,1,183.85,1,1,1,3,Clients Perdus
14327,United Kingdom,False,184,1,311.65000000000003,2,1,2,5,Clients Moyens
14329,United Kingdom,False,38,7,5014.84,4,5,5,14,Champions
14331,United Kingdom,False,145,2,462.66,2,3,2,7,Clients à Risque
14332,United Kingdom,False,43,3,866.3100000000001,4,3,3,10,Clients Fidèles
14333,United Kingdom,False,88,1,415.2,3,1,2,6,Clients Moyens
14334,United Kingdom,False,37,8,2552.21,4,5,5,14,Champions
14335,Germany,False,37,2,468.26,4,3,2,9,Clients Fidèles
14336,United Kingdom,False,37,4,1614.91,4,4,4,12,Champions
14338,United Kingdom,False,182,2,588.22,2,3,3,8,Clients à Risque
14339,United Kingdom,False,263,1,309.52000000000004,1,1,2,4,Clients Perdus
14340,United Kingdom,False,239,1,134.7,1,1,1,3,Clients Perdus
14341,United Kingdom,False,66,8,2182.28,3,5,5,13,Clients Fidèles
14342,United Kingdom,False,42,4,668.5600000000001,4,4,3,11,Clients Fidèles
14344,United Kingdom,False,148,8,889.9300000000001,2,5,3,10,Clients à Risque
14345,United Kingdom,False,59,1,108.98,3,1,1,5,Clients Moyens
14346,United Kingdom,False,141,2,1021.58,2,3,4,9,Clients à Risque
14348,United Kingdom,False,281,1,409.57,1,1,2,4,Clients Perdus
14349,United Kingdom,False,31,1,133.5,5,1,1,7,Nouveaux Clients
14350,United Kingdom,False,295,1,282.93,1,1,2,4,Clients Perdus
14351,United Kingdom,False,185,1,51.0,2,1,1,4,Clients Moyens
14352,United Kingdom,False,178,4,1078.96,2,4,4,10,Clients à Risque
14353,United Kingdom,False,236,1,90.6,1,1,1,3,Clients Perdus
14354,United Kingdom,False,26,2,163.62,5,3,1,9,Clients Fidèles
14355,United Kingdom,False,386,1,174.4,1,1,1,3,Clients Perdus
14356,United Kingdom,False,100,2,701.23,2,3,3,8,Clients à Risque
14357,United Kingdom,False,64,1,225.77,3,1,1,5,Clients Moyens
14359,United Kingdom,False,40,3,912.18,4,3,3,10,Clients Fidèles
14360,United Kingdom,False,52,4,2128.23,4,4,5,13,Champions
14362,United Kingdom,False,43,1,161.2,4,1,1,6,Nouveaux Clients
14364,United Kingdom,False,129,8,3717.35,2,5,5,12,Clients à Risque
14367,United Kingdom,False,29,16,9261.52,5,5,5,15,Champions
14368,United Kingdom,False,340,1,155.0,1,1,1,3,Clients Perdus
14371,United Kingdom,False,316,1,100.5,1,1,1,3,Clients Perdus
14373,United Kingdom,False,379,1,76.55,1,1,1,3,Clients Perdus
14375,United Kingdom,False,206,1,257.68,1,1,2,4,Clients Perdus
14377,United Kingdom,False,212,2,617.05,1,3,3,7,Clients à Risque
14379,United Kingdom,False,65,2,348.1,3,3,2,8,Clients Fidèles
14381,United Kingdom,False,73,1,202.68,3,1,1,5,Clients Moyens
14382,United Kingdom,False,47,1,626.07,4,1,3,8,Nouveaux Clients
14383,United Kingdom,False,59,3,1247.69,3,3,4,10,Clients Fidèles
14385,United Kingdom,False,30,3,202.11,5,3,1,9,Clients Fidèles
14386,United Kingdom,False,317,1,142.4,1,1,1,3,Clients Perdus
14387,United Kingdom,False,53,3,1770.56,4,3,4,11,Clients Fidèles
14388,United Kingdom,False,31,8,3212.84,5,5,5,15,Champions
14389,United Kingdom,False,86,2,1043.46,3,3,4,10,Clients Fidèles
14390,United Kingdom,False,31,9,4652.82,5,5,5,15,Champions
14393,United Kingdom,False,239,1,67.95,1,1,1,3,Clients Perdus
14395,United Kingdom,False,23,9,3507.71,5,5,5,15,Champions
14396,United Kingdom,False,86,2,487.99,3,3,2,8,Clients Fidèles
14397,United Kingdom,False,23,19,2612.96,5,5,5,15,Champions
14400,United Kingdom,False,170,1,574.7,2,1,3,6,Clients Moyens
14401,United Kingdom,False,25,13,4051.48,5,5,5,15,Champions
14403,United Kingdom,False,151,4,1475.81,2,4,4,10,Clients à Risque
14404,United Kingdom,False,54,6,1474.32,3,5,4,12,Clients Fidèles
14406,United Kingdom,False,140,1,156.75,2,1,1,4,Clients Moyens
14407,United Kingdom,False,128,6,2157.73,2,5,5,12,Clients à Risque
14408,United Kingdom,False,31,7,2606.53,5,5,5,15,Champions
14409,United Kingdom,False,92,6,2059.4500000000003,3,5,5,13,Clients Fidèles
14410,United Kingdom,False,113,9,1105.07,2,5,4,11,Clients à Risque
14411,United Kingdom,False,331,1,1063.0,1,1,4,6,Clients Perdus
14412,United Kingdom,False,63,2,770.03,3,3,3,9,Clients Fidèles
14413,United Kingdom,False,383,1,122.7,1,1,1,3,Clients Perdus
14414,United Kingdom,False,112,7,1496.98,2,5,4,11,Clients à Risque
14415,United Kingdom,False,22,13,5900.28,5,5,5,15,Champions
14416,United Kingdom,False,43,2,490.22,4,3,3,10,Clients Fidèles
14418,United Kingdom,False,24,3,1937.25,5,3,4,12,Clients Fidèles
14419,United Kingdom,False,31,6,1058.06,5,5,4,14,Champions
14420,United Kingdom,False,120,1,387.52,2,1,2,5,Clients Moyens
14421,United Kingdom,False,78,2,813.11,3,3,3,9,Clients Fidèles
14422,United Kingdom,False,21,6,4263.64,5,5,5,15,Champions
14423,United Kingdom,False,239,1,265.2,1,1,2,4,Clients Perdus
14424,United Kingdom,False,38,1,322.08,4,1,2,7,Nouveaux Clients
14426,United Kingdom,False,44,10,4481.67,4,5,5,14,Champions
14427,United Kingdom,False,71,2,363.34,3,3,2,8,Clients Fidèles
14428,United Kingdom,False,28,5,1244.83,5,4,4,13,Champions
14431,United Kingdom,False,323,1,470.36,1,1,2,4,Clients Perdus
14432,United Kingdom,False,30,6,2255.51,5,5,5,15,Champions
14434,United Kingdom,False,42,6,1372.8,4,5,4,13,Champions
14436,United Kingdom,False,119,1,89.06,2,1,1,4,Clients Moyens
14437,United Kingdom,False,386,1,63.0,1,1,1,3,Clients Perdus
14438,United Kingdom,False,327,1,131.9,1,1,1,3,Clients Perdus
14439,Greece,False,340,1,2661.24,1,1,5,7,Clients Perdus
14440,United Kingdom,False,29,5,2357.68,5,4,5,14,Champions
14441,United Kingdom,False,21,4,1712.89,5,4,4,13,Champions
14442,Channel Islands,False,225,2,1589.82,1,3,4,8,Clients à Risque
14443,United Kingdom,False,74,4,1420.2,3,4,4,11,Clients Fidèles
14446,United Kingdom,False,21,4,1039.58,5,4,4,13,Champions
14447,United Kingdom,False,39,5,1163.23,4,4,4,12,Champions
14448,United Kingdom,False,30,2,375.35,5,3,2,10,Clients Fidèles
14449,United Kingdom,False,39,4,907.1,4,4,3,11,Clients Fidèles
14450,United Kingdom,False,201,3,483.25,1,3,2,6,Clients à Risque
14451,United Kingdom,False,81,2,662.59,3,3,3,9,Clients Fidèles
14452,United Kingdom,False,31,2,264.44,5,3,2,10,Clients Fidèles
14453,United Kingdom,False,211,1,119.93,1,1,1,3,Clients Perdus
14456,United Kingdom,False,26,9,3062.4,5,5,5,15,Champions
14457,United Kingdom,False,331,1,113.64,1,1,1,3,Clients Perdus
14459,United Kingdom,False,176,1,1837.92,2,1,4,7,Clients Moyens
14460,United Kingdom,False,131,3,434.34,2,3,2,7,Clients à Risque
14461,United Kingdom,False,169,3,2103.06,2,3,5,10,Clients à Risque
14462,United Kingdom,False,87,11,2004.02,3,5,4,12,Clients Fidèles
14463,United Kingdom,False,119,3,529.62,2,3,3,8,Clients à Risque
14465,United Kingdom,False,267,3,1058.62,1,3,4,8,Clients à Risque
14466,United Kingdom,False,50,7,2272.4,4,5,5,14,Champions
14467,United Kingdom,False,38,4,598.76,4,4,3,11,Clients Fidèles
14470,United Kingdom,False,32,2,461.19,5,3,2,10,Clients Fidèles
14472,United Kingdom,False,124,8,1936.84,2,5,4,11,Clients à Risque
14473,United Kingdom,False,95,2,234.34,2,3,1,6,Clients à Risque
14474,United Kingdom,False,67,1,547.66,3,1,3,7,Clients Moyens
14475,United Kingdom,False,92,3,925.85,3,3,3,9,Clients Fidèles
14476,United Kingdom,False,278,1,215.7,1,1,1,3,Clients Perdus
14477,United Kingdom,True,40,4,1309.6,4,4,4,12,Champions
14479,United Kingdom,False,274,2,316.25,1,3,2,6,Clients à Risque
14480,United Kingdom,False,32,1,279.05,5,1,2,8,Nouveaux Clients
14481,United Kingdom,False,185,2,636.51,2,3,3,8,Clients à Risque
14482,United Kingdom,False,39,6,2068.15,4,5,5,14,Champions
14483,United Kingdom,False,302,1,137.1,1,1,1,3,Clients Perdus
14484,United Kingdom,False,71,1,321.92,3,1,2,6,Clients Moyens
14485,United Kingdom,False,59,1,165.75,3,1,1,5,Clients Moyens
14487,United Kingdom,False,47,6,1196.33,4,5,4,13,Champions
14488,United Kingdom,False,88,1,1064.28,3,1,4,8,Clients Moyens
14489,United Kingdom,False,228,1,463.38,1,1,2,4,Clients Perdus
14491,United Kingdom,False,196,2,340.93,2,3,2,7,Clients à Risque
14493,United Kingdom,False,28,5,2383.24,5,4,5,14,Champions
14494,United Kingdom,False,46,1,139.56,4,1,1,6,Nouveaux Clients
14495,United Kingdom,False,71,2,123.8,3,3,1,7,Clients Fidèles
14496,United Kingdom,False,332,2,538.8100000000001,1,3,3,7,Clients à Risque
14497,United Kingdom,False,330,1,475.37,1,1,2,4,Clients Perdus
14498,United Kingdom,False,63,5,1957.32,3,4,4,11,Clients Fidèles
14499,United Kingdom,False,47,3,815.32,4,3,3,10,Clients Fidèles
14500,United Kingdom,False,109,3,356.85,2,3,2,7,Clients à Risque
14501,United Kingdom,False,204,2,251.21,1,3,2,6,Clients à Risque
14502,United Kingdom,False,40,11,2470.67,4,5,5,14,Champions
14503,United Kingdom,False,24,6,3543.26,5,5,5,15,Champions
14504,United Kingdom,False,68,4,673.26,3,4,3,10,Clients Fidèles
14505,United Kingdom,False,38,8,5905.64,4,5,5,14,Champions
14506,United Kingdom,False,38,5,2012.17,4,4,4,12,Champions
14507,United Kingdom,False,44,6,1383.18,4,5,4,13,Champions
