InvoiceNo,CustomerID,Country,Year,Month,MonthName,Revenue,Nb_Lignes,DateKey,Segment,IsB2B
548408,17438,United Kingdom,2011,3,Mar,388.45000000000005,17,20110301,Clients Perdus,False
548409,12731,France,2011,3,Mar,1937.06,33,20110301,Champions,False
548410,12731,France,2011,3,Mar,413.4,4,20110301,Champions,False
548412,12601,Germany,2011,3,Mar,111.0,3,20110301,Clients à Risque,False
548447,17315,United Kingdom,2011,3,Mar,205.75,4,20110301,Champions,False
548448,18041,United Kingdom,2011,3,Mar,225.49,12,20110301,Champions,False
548449,14911,EIRE,2011,3,Mar,168.4,9,20110301,Champions,False
548450,15856,United Kingdom,2011,3,Mar,516.2900000000001,26,20110301,Champions,False
548451,17365,United Kingdom,2011,3,Mar,543.6,65,20110301,Champions,False
548452,13060,United Kingdom,2011,3,Mar,307.53000000000003,15,20110301,Clients Perdus,False
548455,14790,United Kingdom,2011,3,Mar,152.16,10,20110301,Clients Fidèles,False
548457,13468,United Kingdom,2011,3,Mar,102.4,5,20110301,Champions,False
548458,15632,United Kingdom,2011,3,Mar,300.6,9,20110301,Champions,False
548459,14890,United Kingdom,2011,3,Mar,125.65,7,20110301,Clients Perdus,False
548461,14527,United Kingdom,2011,3,Mar,142.51,23,20110301,Champions,False
548466,16386,United Kingdom,2011,3,Mar,61.10000000000001,4,20110301,Clients Fidèles,False
548468,14818,United Kingdom,2011,3,Mar,118.25,13,20110301,Clients à Risque,False
548470,12782,Portugal,2011,3,Mar,415.52000000000004,16,20110301,Champions,False
548484,13571,United Kingdom,2011,3,Mar,145.27,27,20110301,Champions,False
548486,12909,United Kingdom,2011,3,Mar,278.65,16,20110301,Clients Fidèles,False
548489,12619,Germany,2011,3,Mar,205.98,5,20110301,Champions,False
548490,12909,United Kingdom,2011,3,Mar,624.8,27,20110301,Clients Fidèles,False
548491,14064,United Kingdom,2011,3,Mar,375.35,8,20110301,Champions,False
548492,17841,United Kingdom,2011,3,Mar,213.0,37,20110301,Champions,False
548493,16839,United Kingdom,2011,3,Mar,840.38,10,20110301,Champions,False
548494,16698,United Kingdom,2011,3,Mar,1182.0,4,20110301,Clients à Risque,True
548496,12678,France,2011,3,Mar,3243.13,35,20110301,Clients Fidèles,True
548497,13089,United Kingdom,2011,3,Mar,1622.41,57,20110301,Champions,False
548498,16681,United Kingdom,2011,3,Mar,301.6,12,20110301,Clients à Risque,False
548499,17075,United Kingdom,2011,3,Mar,133.47,16,20110301,Clients Fidèles,False
548500,17071,United Kingdom,2011,3,Mar,204.78,22,20110301,Champions,False
548501,15894,United Kingdom,2011,3,Mar,106.81,3,20110301,Clients à Risque,False
548506,18037,United Kingdom,2011,3,Mar,3.9,2,20110301,Clients à Risque,False
548507,13573,United Kingdom,2011,3,Mar,31.770000000000003,3,20110301,Clients Moyens,False
548509,14543,United Kingdom,2011,3,Mar,296.2,5,20110301,Champions,False
548510,17861,United Kingdom,2011,3,Mar,216.12,34,20110301,Champions,False
548511,14056,United Kingdom,2011,3,Mar,276.94,27,20110301,Champions,False
548512,14410,United Kingdom,2011,3,Mar,136.6,15,20110301,Clients à Risque,False
548520,13126,United Kingdom,2011,3,Mar,320.16999999999996,19,20110301,Champions,False
548521,17735,United Kingdom,2011,3,Mar,652.52,41,20110301,Champions,False
548529,18223,United Kingdom,2011,3,Mar,490.99,24,20110301,Champions,False
548530,17400,United Kingdom,2011,3,Mar,11.8,2,20110301,Clients à Risque,False
548531,14031,United Kingdom,2011,3,Mar,1170.0,5,20110301,Champions,False
548533,13883,United Kingdom,2011,3,Mar,980.41,46,20110301,Champions,False
548534,18172,United Kingdom,2011,3,Mar,269.62,15,20110301,Champions,False
548541,14957,United Kingdom,2011,3,Mar,58.49,12,20110301,Clients Perdus,False
548542,13918,United Kingdom,2011,3,Mar,198.20000000000002,8,20110301,Clients Moyens,False
548544,14525,United Kingdom,2011,3,Mar,353.45,15,20110301,Champions,False
548545,13118,United Kingdom,2011,3,Mar,423.55,19,20110301,Champions,False
548546,16600,United Kingdom,2011,3,Mar,111.6,9,20110301,Clients Fidèles,False
548547,17212,United Kingdom,2011,3,Mar,226.85,4,20110301,Clients Perdus,False
548548,17781,United Kingdom,2011,3,Mar,102.0,2,20110301,Clients à Risque,False
548549,16365,United Kingdom,2011,3,Mar,120.9,3,20110301,Champions,False
548550,18161,United Kingdom,2011,4,Apr,244.79,12,20110401,Champions,False
548551,14886,United Kingdom,2011,4,Apr,364.8,18,20110401,Clients Perdus,False
548552,17613,United Kingdom,2011,4,Apr,239.75,10,20110401,Champions,False
548553,12523,France,2011,4,Apr,138.75,9,20110401,Champions,False
548554,13694,United Kingdom,2011,4,Apr,888.1999999999999,19,20110401,Champions,True
548555,13758,United Kingdom,2011,4,Apr,316.90000000000003,15,20110401,Champions,False
548556,13694,United Kingdom,2011,4,Apr,237.89999999999998,2,20110401,Champions,True
548557,15018,United Kingdom,2011,4,Apr,180.09,12,20110401,Clients Fidèles,False
548558,13626,United Kingdom,2011,4,Apr,257.23,19,20110401,Clients Perdus,False
548559,16214,United Kingdom,2011,4,Apr,206.7,5,20110401,Clients à Risque,False
548560,13468,United Kingdom,2011,4,Apr,297.12,8,20110401,Champions,False
548561,16609,United Kingdom,2011,4,Apr,557.53,35,20110401,Champions,False
548563,18118,United Kingdom,2011,4,Apr,125.63,17,20110401,Champions,False
548565,16180,United Kingdom,2011,4,Apr,413.88,13,20110401,Clients à Risque,False
548566,17288,United Kingdom,2011,4,Apr,127.3,6,20110401,Champions,False
548567,17965,United Kingdom,2011,4,Apr,270.1,26,20110401,Clients Fidèles,False
548568,14543,United Kingdom,2011,4,Apr,283.21,12,20110401,Champions,False
548606,12731,France,2011,4,Apr,252.0,3,20110401,Champions,False
548608,13462,United Kingdom,2011,4,Apr,151.5,9,20110401,Clients Perdus,False
548610,15860,United Kingdom,2011,4,Apr,292.85,35,20110401,Clients Fidèles,False
548611,18230,United Kingdom,2011,4,Apr,386.22,16,20110401,Champions,False
548612,13137,United Kingdom,2011,4,Apr,645.91,127,20110401,Champions,False
548613,13694,United Kingdom,2011,4,Apr,35.28,1,20110401,Champions,True
548614,14419,United Kingdom,2011,4,Apr,183.46,37,20110401,Champions,False
548616,18263,United Kingdom,2011,4,Apr,307.6,15,20110401,Champions,False
548617,16592,United Kingdom,2011,4,Apr,337.51,18,20110401,Champions,False
548618,15197,United Kingdom,2011,4,Apr,216.75,12,20110401,Clients Fidèles,False
548619,16592,United Kingdom,2011,4,Apr,9.96,1,20110401,Champions,False
548621,16960,United Kingdom,2011,4,Apr,201.53,45,20110401,Clients Fidèles,False
548622,13636,United Kingdom,2011,4,Apr,249.6,16,20110401,Clients Fidèles,False
548623,13841,United Kingdom,2011,4,Apr,85.0,1,20110401,Clients Perdus,True
548627,16333,United Kingdom,2011,4,Apr,1445.6000000000001,5,20110401,Champions,True
548629,16333,United Kingdom,2011,4,Apr,355.20000000000005,1,20110401,Champions,True
548630,16333,United Kingdom,2011,4,Apr,355.20000000000005,1,20110401,Champions,True
548631,13184,United Kingdom,2011,4,Apr,117.4,13,20110401,Champions,False
548632,17701,United Kingdom,2011,4,Apr,417.95,24,20110401,Clients Perdus,False
548633,16333,United Kingdom,2011,4,Apr,915.84,1,20110401,Champions,True
548634,12877,United Kingdom,2011,4,Apr,87.10000000000001,5,20110401,Champions,False
548635,16333,United Kingdom,2011,4,Apr,538.72,2,20110401,Champions,True
548636,15601,United Kingdom,2011,4,Apr,266.85,21,20110401,Champions,False
548640,17580,United Kingdom,2011,4,Apr,47.7,1,20110401,Clients à Risque,False
548641,16333,United Kingdom,2011,4,Apr,577.2,1,20110401,Champions,True
548642,17287,United Kingdom,2011,4,Apr,145.24,15,20110401,Champions,False
548643,14680,United Kingdom,2011,4,Apr,72.0,1,20110401,Champions,False
548644,15291,United Kingdom,2011,4,Apr,396.0,2,20110401,Champions,False
548645,17457,United Kingdom,2011,4,Apr,313.38,2,20110401,Clients à Risque,False
548648,12949,United Kingdom,2011,4,Apr,1534.3,75,20110401,Champions,False
548649,18179,United Kingdom,2011,4,Apr,210.0,1,20110401,Champions,False
548650,14852,United Kingdom,2011,4,Apr,490.4,24,20110401,Clients Fidèles,False
548651,14970,United Kingdom,2011,4,Apr,444.75,7,20110401,Clients Fidèles,False
548652,16928,United Kingdom,2011,4,Apr,135.0,5,20110401,Clients à Risque,False
548654,12569,Germany,2011,4,Apr,348.68,10,20110401,Champions,False
548655,15605,United Kingdom,2011,4,Apr,312.58000000000004,20,20110401,Clients Fidèles,False
548656,12748,United Kingdom,2011,4,Apr,16.7,6,20110401,Champions,False
548657,12748,United Kingdom,2011,4,Apr,8.8,2,20110401,Champions,False
548658,15179,United Kingdom,2011,4,Apr,102.0,1,20110401,Champions,False
548659,13418,United Kingdom,2011,4,Apr,362.24,29,20110401,Champions,False
548660,13169,United Kingdom,2011,4,Apr,505.2,6,20110401,Clients Moyens,False
548661,12415,Australia,2011,4,Apr,350.0,1,20110401,Champions,True
548664,14911,EIRE,2011,4,Apr,1407.19,67,20110401,Champions,False
548665,14854,United Kingdom,2011,4,Apr,193.08,7,20110401,Clients à Risque,False
548666,13124,United Kingdom,2011,4,Apr,1317.8,89,20110401,Clients à Risque,False
548668,16162,United Kingdom,2011,4,Apr,37.4,2,20110401,Clients Perdus,False
548669,15691,United Kingdom,2011,4,Apr,136.8,2,20110401,Clients Perdus,False
548670,15356,United Kingdom,2011,4,Apr,212.13,60,20110401,Champions,False
548673,13767,United Kingdom,2011,4,Apr,291.44,11,20110401,Champions,False
548686,15856,United Kingdom,2011,4,Apr,785.5,24,20110401,Champions,False
548687,14195,United Kingdom,2011,4,Apr,828.4,5,20110401,Clients à Risque,False
548696,17243,United Kingdom,2011,4,Apr,142.5,7,20110401,Champions,False
548697,15482,United Kingdom,2011,4,Apr,713.8,6,20110401,Champions,False
548698,18109,United Kingdom,2011,4,Apr,259.6,29,20110401,Champions,False
548700,13623,United Kingdom,2011,4,Apr,146.99,10,20110401,Clients Fidèles,False
548701,17629,United Kingdom,2011,4,Apr,266.36,35,20110401,Champions,False
548702,17085,United Kingdom,2011,4,Apr,244.5,27,20110401,Clients à Risque,False
548703,16010,United Kingdom,2011,4,Apr,178.65,48,20110401,Clients à Risque,False
548704,17381,United Kingdom,2011,4,Apr,937.71,7,20110401,Champions,True
548705,17381,United Kingdom,2011,4,Apr,189.12,3,20110401,Champions,True
548706,13408,United Kingdom,2011,4,Apr,231.3,4,20110401,Champions,False
548707,13781,United Kingdom,2011,4,Apr,127.84,17,20110401,Clients Perdus,False
548708,13269,United Kingdom,2011,4,Apr,704.6,95,20110401,Champions,False
548709,17744,United Kingdom,2011,4,Apr,280.56,12,20110401,Champions,False
548710,16678,United Kingdom,2011,4,Apr,282.6,17,20110401,Champions,False
548711,18116,United Kingdom,2011,4,Apr,201.01,91,20110401,Clients Fidèles,False
548712,17050,United Kingdom,2011,4,Apr,687.13,70,20110401,Clients à Risque,False
548714,17337,United Kingdom,2011,4,Apr,467.3,157,20110401,Clients à Risque,False
548715,17758,United Kingdom,2011,4,Apr,583.79,68,20110401,Champions,False
548716,14023,United Kingdom,2011,4,Apr,273.14,16,20110401,Clients Fidèles,False
548718,14156,EIRE,2011,4,Apr,2183.82,14,20110401,Champions,False
548725,12678,France,2011,4,Apr,134.0,1,20110401,Clients Fidèles,True
548726,13767,United Kingdom,2011,4,Apr,367.74,12,20110401,Champions,False
548728,13198,United Kingdom,2011,4,Apr,903.01,67,20110401,Champions,False
548730,17669,United Kingdom,2011,4,Apr,475.5,7,20110401,Clients Fidèles,False
548732,16142,United Kingdom,2011,4,Apr,535.34,37,20110401,Clients Perdus,False
548733,17648,United Kingdom,2011,4,Apr,583.87,36,20110401,Clients Fidèles,False
548734,13059,United Kingdom,2011,4,Apr,183.4,8,20110401,Clients Perdus,False
548735,15039,United Kingdom,2011,4,Apr,435.56,33,20110401,Champions,False
548736,13984,United Kingdom,2011,4,Apr,432.48,1,20110401,Clients Fidèles,False
548737,12682,France,2011,4,Apr,585.55,27,20110401,Champions,False
548739,15493,United Kingdom,2011,4,Apr,412.49,58,20110401,Champions,False
548740,13319,United Kingdom,2011,4,Apr,599.84,27,20110401,Champions,False
548741,16224,United Kingdom,2011,4,Apr,167.47,14,20110401,Clients Fidèles,False
548742,14688,United Kingdom,2011,4,Apr,375.16,26,20110401,Champions,False
548743,14895,United Kingdom,2011,4,Apr,500.35,18,20110401,Champions,False
548744,17725,United Kingdom,2011,4,Apr,313.29,15,20110401,Champions,False
548745,12471,Germany,2011,4,Apr,624.29,27,20110401,Champions,False
548746,12471,Germany,2011,4,Apr,50.0,1,20110401,Champions,False
548747,15223,United Kingdom,2011,4,Apr,300.85,12,20110401,Clients à Risque,False
548749,13004,United Kingdom,2011,4,Apr,451.78000000000003,31,20110401,Champions,False
548757,17419,United Kingdom,2011,4,Apr,357.5,18,20110401,Champions,False
548768,17886,United Kingdom,2011,4,Apr,223.19,16,20110401,Clients Fidèles,False
548780,13294,United Kingdom,2011,4,Apr,483.65,32,20110401,Clients Perdus,False
548792,14711,United Kingdom,2011,4,Apr,215.01,44,20110401,Champions,False
548796,15752,United Kingdom,2011,4,Apr,403.78000000000003,54,20110401,Clients Fidèles,False
548801,15289,United Kingdom,2011,4,Apr,375.45,19,20110401,Clients Fidèles,False
548806,13098,United Kingdom,2011,4,Apr,357.7,8,20110401,Champions,False
548807,16422,United Kingdom,2011,4,Apr,2298.0,18,20110401,Champions,False
548808,17774,United Kingdom,2011,4,Apr,375.0,40,20110401,Clients à Risque,False
548813,12744,Singapore,2011,4,Apr,4037.77,4,20110401,Clients Fidèles,False
548820,12744,Singapore,2011,4,Apr,2053.07,1,20110401,Clients Fidèles,False
548856,15311,United Kingdom,2011,4,Apr,25.09,3,20110401,Champions,False
548858,14911,EIRE,2011,4,Apr,264.3,15,20110401,Champions,False
548859,13668,United Kingdom,2011,4,Apr,221.25,24,20110401,Champions,False
548860,13263,United Kingdom,2011,4,Apr,406.82,67,20110401,Champions,False
548861,18185,United Kingdom,2011,4,Apr,304.25,17,20110401,Clients Perdus,False
548862,17956,United Kingdom,2011,4,Apr,12.75,1,20110401,Clients Perdus,False
548863,15311,United Kingdom,2011,4,Apr,1713.74,45,20110401,Champions,False
548864,15756,United Kingdom,2011,4,Apr,123.59,39,20110401,Clients Fidèles,False
548865,14747,United Kingdom,2011,4,Apr,328.2,18,20110401,Clients Perdus,False
548867,14719,United Kingdom,2011,4,Apr,223.46,40,20110401,Champions,False
548868,13015,United Kingdom,2011,4,Apr,556.77,32,20110401,Clients Fidèles,False
548869,17114,United Kingdom,2011,4,Apr,130.2,16,20110401,Clients Fidèles,False
548870,14606,United Kingdom,2011,4,Apr,129.18,42,20110401,Champions,False
548871,14410,United Kingdom,2011,4,Apr,91.48,6,20110401,Clients à Risque,False
548872,13015,United Kingdom,2011,4,Apr,108.0,7,20110401,Clients Fidèles,False
548873,12971,United Kingdom,2011,4,Apr,214.2,3,20110401,Champions,False
548874,17716,United Kingdom,2011,4,Apr,786.16,37,20110401,Champions,False
548892,18044,United Kingdom,2011,4,Apr,124.15,7,20110401,Champions,False
548896,13767,United Kingdom,2011,4,Apr,297.28000000000003,14,20110401,Champions,False
548898,17214,United Kingdom,2011,4,Apr,160.57,22,20110401,Clients Fidèles,False
548899,15838,United Kingdom,2011,4,Apr,825.96,6,20110401,Champions,True
548900,17848,United Kingdom,2011,4,Apr,174.46,13,20110401,Clients à Risque,False
548907,15521,United Kingdom,2011,4,Apr,505.0,3,20110401,Clients Fidèles,False
548909,12779,Poland,2011,4,Apr,705.84,25,20110401,Clients Fidèles,False
548910,17940,United Kingdom,2011,4,Apr,259.20000000000005,3,20110401,Clients Fidèles,True
548911,12951,United Kingdom,2011,4,Apr,155.19000000000003,9,20110401,Champions,False
548912,16586,United Kingdom,2011,4,Apr,463.95,8,20110401,Clients Perdus,False
548913,12669,France,2011,4,Apr,1136.3,1,20110401,Clients à Risque,False
548916,14849,United Kingdom,2011,4,Apr,422.34000000000003,26,20110401,Champions,False
548917,16817,United Kingdom,2011,4,Apr,215.9,12,20110401,Champions,False
548918,16105,United Kingdom,2011,4,Apr,336.96,13,20110401,Clients Perdus,False
548919,13013,United Kingdom,2011,4,Apr,649.32,31,20110401,Champions,False
548920,13018,United Kingdom,2011,4,Apr,493.45,31,20110401,Champions,False
548940,15061,United Kingdom,2011,4,Apr,81.6,1,20110401,Champions,False
548942,15938,United Kingdom,2011,4,Apr,105.0,3,20110401,Clients à Risque,False
548952,15572,United Kingdom,2011,4,Apr,430.13,52,20110401,Champions,False
548955,12348,Finland,2011,4,Apr,367.0,5,20110401,Clients à Risque,True
548968,12744,Singapore,2011,4,Apr,2118.74,52,20110401,Clients Fidèles,False
548969,14646,Netherlands,2011,4,Apr,1129.2,9,20110401,Champions,True
548970,14646,Netherlands,2011,4,Apr,1155.0,6,20110401,Champions,True
548971,16919,United Kingdom,2011,4,Apr,184.84,25,20110401,Clients à Risque,False
548973,15674,United Kingdom,2011,4,Apr,355.12,19,20110401,Clients à Risque,False
548974,15194,United Kingdom,2011,4,Apr,335.07,16,20110401,Champions,False
548975,17596,United Kingdom,2011,4,Apr,354.29,16,20110401,Champions,False
548978,15727,United Kingdom,2011,4,Apr,784.45,46,20110401,Champions,False
548979,13798,United Kingdom,2011,4,Apr,382.82,3,20110401,Champions,True
548981,15442,United Kingdom,2011,4,Apr,594.0,2,20110401,Clients Perdus,True
548983,16906,United Kingdom,2011,4,Apr,114.64,22,20110401,Clients à Risque,False
548984,14546,United Kingdom,2011,4,Apr,561.29,96,20110401,Champions,False
548985,16422,United Kingdom,2011,4,Apr,105.0,1,20110401,Champions,False
548987,14535,United Kingdom,2011,4,Apr,853.97,95,20110401,Clients Fidèles,False
548988,17618,United Kingdom,2011,4,Apr,346.5,13,20110401,Champions,False
548990,16170,United Kingdom,2011,4,Apr,316.02,16,20110401,Clients Fidèles,False
548991,16915,United Kingdom,2011,4,Apr,112.49,23,20110401,Clients Fidèles,False
548992,13089,United Kingdom,2011,4,Apr,838.08,32,20110401,Champions,False
548993,12753,Japan,2011,4,Apr,3599.38,32,20110401,Champions,False
549007,17470,United Kingdom,2011,4,Apr,304.13,20,20110401,Clients Fidèles,False
549012,16394,United Kingdom,2011,4,Apr,306.89,24,20110401,Clients Fidèles,False
549014,17841,United Kingdom,2011,4,Apr,226.06,67,20110401,Champions,False
549015,15244,United Kingdom,2011,4,Apr,297.94,15,20110401,Clients Fidèles,False
549016,16696,United Kingdom,2011,4,Apr,35.400000000000006,2,20110401,Clients à Risque,False
549017,15145,United Kingdom,2011,4,Apr,422.23,26,20110401,Champions,False
549018,17492,United Kingdom,2011,4,Apr,374.57,12,20110401,Clients Perdus,False
549020,13525,United Kingdom,2011,4,Apr,282.88,2,20110401,Nouveaux Clients,False
549021,13468,United Kingdom,2011,4,Apr,173.23999999999998,12,20110401,Champions,False
549022,12901,United Kingdom,2011,4,Apr,83.4,1,20110401,Champions,False
549026,17409,United Kingdom,2011,4,Apr,260.55,5,20110401,Clients à Risque,False
